Datetime,DAYTON,FE,DOM,EKPC,DEOK,DUQ,AEP,COMED
2014-08-17,41846.0,171019.0,266059.0,30972.0,69887.0,37460.0,332598.0,252395.0
2014-08-18,54019.0,200468.0,282179.0,34624.0,85758.0,44467.0,382879.0,304687.0
2014-08-19,58830.0,215876.0,287759.0,37409.0,92298.0,47436.0,398476.0,337615.0
2014-08-20,59262.0,219186.0,293943.0,36583.0,89798.0,46943.0,401896.0,345231.0
2014-08-21,54164.0,217686.0,301899.0,37338.0,84770.0,46075.0,387809.0,331701.0
2014-08-22,55432.0,226042.0,291533.0,39945.0,87530.0,47243.0,393046.0,352797.0
2014-08-23,53090.0,204555.0,256920.0,39034.0,87612.0,44569.0,379441.0,318035.0
2014-08-24,51645.0,191185.0,243027.0,38308.0,87210.0,41801.0,361943.0,316024.0
2014-08-25,60358.0,223871.0,257662.0,39934.0,95235.0,45083.0,403453.0,360480.0
2014-08-26,61603.0,233795.0,270178.0,39272.0,95211.0,46506.0,398484.0,337505.0
2014-08-27,60960.0,222256.0,283417.0,38426.0,97701.0,50679.0,405990.0,327173.0
2014-08-28,55730.0,195182.0,300871.0,38647.0,92823.0,43558.0,388598.0,306026.0
2014-08-29,54301.0,188992.0,273335.0,38508.0,89351.0,40062.0,375548.0,338669.0
2014-08-30,49251.0,195178.0,270412.0,34159.0,83013.0,41847.0,367149.0,314373.0
2014-08-31,45246.0,186048.0,300298.0,32179.0,76167.0,40952.0,346495.0,302682.0
2014-09-01,48406.0,192051.0,320798.0,36386.0,80422.0,43854.0,363111.0,303632.0
2014-09-02,54042.0,211627.0,344159.0,36933.0,83780.0,47501.0,394141.0,327620.0
2014-09-03,55155.0,210042.0,321274.0,36188.0,85797.0,46019.0,392513.0,331309.0
2014-09-04,57603.0,223245.0,310348.0,37909.0,91327.0,47974.0,402235.0,333764.0
2014-09-05,61616.0,240963.0,318343.0,38607.0,96759.0,49545.0,420350.0,357988.0
2014-09-06,45367.0,184283.0,317773.0,36550.0,79459.0,43605.0,357304.0,254183.0
2014-09-07,39503.0,158617.0,264925.0,29978.0,67248.0,35587.0,309237.0,238242.0
2014-09-08,47936.0,187315.0,249141.0,32124.0,76038.0,39975.0,342028.0,276877.0
2014-09-09,50462.0,198090.0,254044.0,34057.0,79638.0,42549.0,358340.0,297481.0
2014-09-10,51724.0,202650.0,268274.0,34387.0,83394.0,45846.0,369877.0,305878.0
2014-09-11,48039.0,187623.0,292908.0,33491.0,77572.0,43788.0,354791.0,247105.0
2014-09-12,42495.0,173186.0,263331.0,28341.0,65376.0,36843.0,320094.0,242156.0
2014-09-13,36985.0,155989.0,232766.0,26311.0,58847.0,32020.0,291830.0,218602.0
2014-09-14,35284.0,147871.0,213337.0,25986.0,56935.0,30497.0,276760.0,206742.0
2014-09-15,42535.0,174433.0,232960.0,27907.0,65118.0,34094.0,321108.0,240439.0
2014-09-16,42854.0,175833.0,248293.0,25683.0,65154.0,35115.0,325137.0,244775.0
2014-09-17,43184.0,173087.0,239461.0,25114.0,65639.0,35331.0,322506.0,246498.0
2014-09-18,43655.0,175843.0,237861.0,25466.0,67156.0,35661.0,325127.0,249338.0
2014-09-19,43143.0,173005.0,233619.0,25556.0,66270.0,35853.0,321174.0,251890.0
2014-09-20,40337.0,161964.0,228277.0,26409.0,65289.0,35093.0,306287.0,236496.0
2014-09-21,39563.0,159696.0,242218.0,26487.0,66960.0,35171.0,303674.0,214896.0
2014-09-22,42514.0,172024.0,244605.0,24710.0,65004.0,35287.0,317686.0,239366.0
2014-09-23,43373.0,175864.0,216878.0,25032.0,66248.0,35628.0,323650.0,248991.0
2014-09-24,44183.0,177938.0,218294.0,26836.0,67948.0,35782.0,324522.0,252724.0
2014-09-25,44974.0,179382.0,224981.0,28703.0,69833.0,36577.0,332970.0,254563.0
2014-09-26,45059.0,178174.0,229431.0,29012.0,70932.0,36616.0,331291.0,260553.0
2014-09-27,39129.0,158824.0,215204.0,29495.0,65578.0,32550.0,300594.0,238821.0
2014-09-28,38114.0,152449.0,214716.0,29041.0,64866.0,31119.0,291962.0,227928.0
2014-09-29,47051.0,181240.0,224912.0,31420.0,76182.0,35603.0,338681.0,266362.0
2014-09-30,44089.0,177900.0,232104.0,30720.0,71141.0,34723.0,330293.0,243952.0
2014-10-01,43365.0,175576.0,232761.0,29913.0,67445.0,34513.0,324382.0,247344.0
2014-10-02,45859.0,176891.0,232948.0,31196.0,72993.0,36143.0,335585.0,261568.0
2014-10-03,44485.0,176977.0,228957.0,28938.0,69925.0,36081.0,326498.0,249564.0
2014-10-04,37766.0,155171.0,213975.0,25911.0,57659.0,30602.0,289310.0,224018.0
2014-10-05,36921.0,153248.0,195528.0,28444.0,57377.0,30515.0,290088.0,209643.0
2014-10-06,43622.0,176040.0,215960.0,28328.0,64616.0,34917.0,324330.0,241440.0
2014-10-07,44475.0,177922.0,219721.0,28307.0,66256.0,35179.0,326243.0,245184.0
2014-10-08,43730.0,174884.0,232122.0,26374.0,66298.0,34958.0,315632.0,244251.0
2014-10-09,44971.0,175883.0,222512.0,27956.0,66175.0,35216.0,324328.0,242629.0
2014-10-10,43653.0,175687.0,220373.0,27885.0,65485.0,34832.0,320415.0,240992.0
2014-10-11,37895.0,156316.0,208701.0,27194.0,59689.0,31275.0,290989.0,219218.0
2014-10-12,37241.0,151022.0,200394.0,26891.0,58801.0,30907.0,286586.0,207513.0
2014-10-13,44961.0,174267.0,226298.0,28677.0,67744.0,35271.0,324380.0,243625.0
2014-10-14,44808.0,179490.0,245410.0,28124.0,68340.0,37344.0,331072.0,252399.0
2014-10-15,43571.0,174194.0,245391.0,27852.0,65969.0,36169.0,322361.0,246593.0
2014-10-16,43716.0,174018.0,221678.0,28237.0,65765.0,36028.0,324757.0,246228.0
2014-10-17,42825.0,171092.0,219362.0,28679.0,64896.0,35567.0,319146.0,244764.0
2014-10-18,38368.0,156786.0,203044.0,27432.0,58083.0,31964.0,294632.0,223019.0
2014-10-19,37018.0,151814.0,199639.0,27938.0,57037.0,31868.0,291895.0,214497.0
2014-10-20,44398.0,176287.0,223051.0,30650.0,65399.0,36052.0,339104.0,244440.0
2014-10-21,45192.0,179973.0,218879.0,30174.0,66558.0,35993.0,337172.0,248213.0
2014-10-22,46468.0,180902.0,221936.0,30126.0,67552.0,36727.0,345147.0,249680.0
2014-10-23,45745.0,177454.0,222059.0,30645.0,67106.0,36392.0,338679.0,249449.0
2014-10-24,44205.0,175485.0,217174.0,30089.0,65270.0,35771.0,336351.0,245232.0
2014-10-25,37815.0,155208.0,207415.0,28868.0,59611.0,32426.0,304901.0,221546.0
2014-10-26,35970.0,147853.0,200971.0,26689.0,56771.0,30895.0,286088.0,208103.0
2014-10-27,44467.0,175886.0,222847.0,29356.0,66498.0,35712.0,333061.0,249755.0
2014-10-28,44421.0,173672.0,225306.0,28333.0,66367.0,37077.0,326146.0,247912.0
2014-10-29,44323.0,173954.0,220858.0,28710.0,65054.0,35614.0,323775.0,251532.0
2014-10-30,45224.0,176583.0,217355.0,31983.0,66412.0,36111.0,342673.0,255403.0
2014-10-31,46060.0,177413.0,224158.0,34615.0,67721.0,35354.0,352789.0,260880.0
2014-11-01,44128.0,167225.0,226988.0,39349.0,68085.0,33457.0,342601.0,239844.0
2014-11-02,43771.0,167213.0,246788.0,39192.0,67016.0,33841.0,346951.0,238430.0
2014-11-03,46861.0,179136.0,247999.0,35440.0,67797.0,37014.0,360828.0,254504.0
2014-11-04,45757.0,174935.0,228403.0,32063.0,65960.0,36032.0,341771.0,253996.0
2014-11-05,45521.0,171923.0,221470.0,29526.0,66418.0,36174.0,331736.0,255072.0
2014-11-06,46734.0,176225.0,222305.0,32270.0,68592.0,36865.0,339900.0,260352.0
2014-11-07,47173.0,184645.0,229138.0,35124.0,69696.0,37690.0,357875.0,259526.0
2014-11-08,42543.0,173660.0,239455.0,35669.0,65530.0,34599.0,344489.0,238960.0
2014-11-09,39932.0,162536.0,222026.0,31786.0,61480.0,32953.0,317188.0,225968.0
2014-11-10,45324.0,180603.0,240952.0,33708.0,68471.0,35519.0,351896.0,251816.0
2014-11-11,45008.0,179014.0,233221.0,30974.0,66845.0,35606.0,344867.0,260510.0
2014-11-12,49255.0,189529.0,221926.0,38101.0,73671.0,37258.0,361410.0,276970.0
2014-11-13,52750.0,198142.0,249177.0,43806.0,77916.0,39745.0,392527.0,284802.0
2014-11-14,52432.0,198668.0,275608.0,46684.0,78521.0,40297.0,409202.0,283447.0
2014-11-15,48451.0,180475.0,281047.0,46175.0,74758.0,37211.0,389425.0,261508.0
2014-11-16,45410.0,176958.0,264827.0,39636.0,70254.0,36529.0,363411.0,251747.0
2014-11-17,53861.0,203975.0,253998.0,45159.0,80407.0,40447.0,402668.0,298899.0
2014-11-18,59859.0,222155.0,297202.0,53859.0,88455.0,44064.0,459429.0,313206.0
2014-11-19,58522.0,220136.0,328978.0,48167.0,85262.0,43956.0,448126.0,304766.0
2014-11-20,56202.0,214471.0,285234.0,42331.0,82481.0,43141.0,413453.0,298991.0
2014-11-21,55458.0,211012.0,298456.0,45754.0,82721.0,43249.0,423082.0,295833.0
2014-11-22,46443.0,191792.0,296101.0,37790.0,71928.0,39874.0,388911.0,260752.0
2014-11-23,39592.0,166357.0,256949.0,32736.0,63393.0,34865.0,340225.0,232674.0
2014-11-24,46453.0,183332.0,226054.0,31063.0,69263.0,35600.0,338252.0,274441.0
2014-11-25,51502.0,198790.0,224761.0,37131.0,74711.0,37083.0,368922.0,290814.0
2014-11-26,52544.0,197492.0,268858.0,39430.0,78562.0,38801.0,384825.0,291310.0
2014-11-27,44789.0,168512.0,262684.0,41870.0,71019.0,34623.0,348422.0,251557.0
2014-11-28,46365.0,179078.0,283051.0,42384.0,72052.0,37490.0,365258.0,263394.0
2014-11-29,42702.0,172907.0,281918.0,37353.0,67046.0,35948.0,351183.0,242276.0
2014-11-30,37938.0,159643.0,243217.0,29472.0,60523.0,33043.0,312338.0,235178.0
2014-12-01,49217.0,193469.0,231675.0,33796.0,73129.0,37347.0,356934.0,294339.0
2014-12-02,54468.0,211076.0,268010.0,38993.0,80688.0,41202.0,397257.0,296376.0
2014-12-03,52447.0,204998.0,264954.0,37732.0,79205.0,40687.0,382849.0,289951.0
2014-12-04,54061.0,208645.0,270635.0,42948.0,82726.0,42061.0,403683.0,290955.0
2014-12-05,50481.0,202450.0,268033.0,34650.0,77553.0,41069.0,382235.0,282250.0
2014-12-06,45698.0,185954.0,244142.0,33813.0,71678.0,37371.0,351923.0,260008.0
2014-12-07,45538.0,180587.0,261494.0,37730.0,71435.0,37281.0,357392.0,255548.0
2014-12-08,51455.0,203643.0,301740.0,39664.0,76838.0,41587.0,405012.0,287915.0
2014-12-09,51369.0,201535.0,301595.0,39871.0,76977.0,40914.0,397594.0,286885.0
2014-12-10,53829.0,209915.0,281569.0,41950.0,80607.0,42218.0,410262.0,290333.0
2014-12-11,54252.0,212233.0,298161.0,42265.0,80936.0,43179.0,418715.0,290938.0
2014-12-12,53524.0,208906.0,289157.0,44512.0,79866.0,42631.0,414593.0,293061.0
2014-12-13,46874.0,190882.0,282203.0,40410.0,72713.0,39285.0,381583.0,258932.0
2014-12-14,43295.0,172125.0,271861.0,37026.0,67405.0,37349.0,357637.0,237240.0
2014-12-15,49503.0,190840.0,273600.0,37027.0,72758.0,39071.0,377169.0,270718.0
2014-12-16,50008.0,195403.0,278532.0,36393.0,73919.0,40070.0,381503.0,278563.0
2014-12-17,54933.0,203493.0,260692.0,41362.0,81219.0,41746.0,395153.0,295295.0
2014-12-18,55912.0,212719.0,287804.0,45998.0,83609.0,43409.0,416444.0,296743.0
2014-12-19,54391.0,208677.0,293504.0,44212.0,82620.0,42229.0,411325.0,291176.0
2014-12-20,48890.0,191444.0,303059.0,44002.0,76912.0,38950.0,391305.0,268006.0
2014-12-21,46941.0,186354.0,280973.0,43639.0,74590.0,38260.0,368701.0,256473.0
2014-12-22,51481.0,202868.0,301339.0,38254.0,76792.0,40678.0,392858.0,284038.0
2014-12-23,46224.0,189724.0,277715.0,33070.0,70177.0,38069.0,358032.0,267266.0
2014-12-24,39389.0,159851.0,242475.0,29210.0,63420.0,33830.0,305967.0,248561.0
2014-12-25,40222.0,156059.0,211080.0,33639.0,64573.0,32887.0,304105.0,228597.0
2014-12-26,42167.0,165082.0,255002.0,36624.0,69101.0,34793.0,334966.0,241573.0
2014-12-27,39737.0,163878.0,248840.0,32912.0,65514.0,34297.0,317860.0,239790.0
2014-12-28,41818.0,169097.0,224532.0,35218.0,67809.0,34769.0,320527.0,244392.0
2014-12-29,48934.0,193746.0,258758.0,41123.0,76349.0,39451.0,371782.0,277354.0
2014-12-30,49946.0,201798.0,287456.0,43942.0,78340.0,40761.0,396502.0,291708.0
2014-12-31,50492.0,193840.0,316577.0,47499.0,81278.0,41975.0,407913.0,291545.0
2015-01-01,47155.0,178913.0,292300.0,44933.0,75500.0,38454.0,383646.0,262435.0
2015-01-02,46743.0,183581.0,270068.0,37664.0,74778.0,39718.0,372379.0,268974.0
2015-01-03,44065.0,180462.0,263190.0,33952.0,69162.0,37712.0,352758.0,259154.0
2015-01-04,42272.0,169349.0,230036.0,33485.0,66035.0,33359.0,327237.0,259917.0
2015-01-05,59302.0,219534.0,263545.0,48383.0,88320.0,42181.0,427442.0,323007.0
2015-01-06,59174.0,224325.0,317351.0,47144.0,88696.0,44975.0,446110.0,323664.0
2015-01-07,63922.0,231479.0,356804.0,57728.0,97978.0,47535.0,482636.0,336467.0
2015-01-08,67742.0,240450.0,413656.0,65356.0,104645.0,49453.0,524960.0,347474.0
2015-01-09,62879.0,230641.0,346565.0,52738.0,94650.0,46845.0,468208.0,334501.0
2015-01-10,58992.0,221375.0,344474.0,56590.0,92057.0,44813.0,464237.0,311711.0
2015-01-11,51000.0,197463.0,338544.0,47702.0,81596.0,40672.0,421627.0,275033.0
2015-01-12,54465.0,210557.0,297830.0,41381.0,82540.0,41932.0,415545.0,300766.0
2015-01-13,58357.0,222394.0,309309.0,48463.0,87170.0,43970.0,438478.0,309572.0
2015-01-14,61000.0,230448.0,349093.0,47470.0,89111.0,45895.0,453369.0,317152.0
2015-01-15,56481.0,221414.0,322579.0,46108.0,84025.0,44232.0,439790.0,302676.0
2015-01-16,53363.0,211233.0,302729.0,43143.0,81184.0,43011.0,418288.0,289906.0
2015-01-17,47288.0,192662.0,295691.0,40607.0,73417.0,37999.0,384804.0,261634.0
2015-01-18,44448.0,177406.0,271672.0,36006.0,68811.0,35693.0,356583.0,244148.0
2015-01-19,50751.0,199111.0,276183.0,39545.0,75032.0,39847.0,389024.0,271845.0
2015-01-20,50294.0,206619.0,286316.0,35646.0,73785.0,41488.0,393849.0,279713.0
2015-01-21,50823.0,210337.0,297045.0,34975.0,74643.0,42548.0,385432.0,284499.0
2015-01-22,53143.0,209905.0,301180.0,42020.0,78894.0,42517.0,406063.0,285968.0
2015-01-23,52231.0,207646.0,307675.0,43782.0,77249.0,41524.0,407589.0,285163.0
2015-01-24,47608.0,191224.0,289014.0,42892.0,72963.0,37876.0,384981.0,256204.0
2015-01-25,46311.0,184435.0,272742.0,40164.0,71316.0,36908.0,368783.0,254330.0
2015-01-26,56529.0,215422.0,295993.0,45511.0,84285.0,41802.0,422247.0,292487.0
2015-01-27,57792.0,221702.0,334030.0,45732.0,86457.0,44521.0,445486.0,288050.0
2015-01-28,58558.0,220043.0,332919.0,46500.0,87540.0,45086.0,448163.0,288853.0
2015-01-29,54859.0,212555.0,336207.0,40478.0,81266.0,44757.0,427002.0,287608.0
2015-01-30,55178.0,215624.0,303522.0,43363.0,81488.0,44433.0,423407.0,284024.0
2015-01-31,51554.0,201411.0,336221.0,45683.0,79252.0,41865.0,414947.0,263467.0
2015-02-01,46763.0,185703.0,302834.0,39467.0,72058.0,38681.0,377653.0,260439.0
2015-02-02,56435.0,209488.0,282609.0,47046.0,84379.0,43131.0,419073.0,290301.0
2015-02-03,58138.0,221391.0,331317.0,44834.0,84551.0,45852.0,443497.0,300461.0
2015-02-04,53630.0,210410.0,301695.0,39473.0,79496.0,42497.0,409909.0,298779.0
2015-02-05,58060.0,221506.0,307573.0,45703.0,87181.0,44762.0,437218.0,311309.0
2015-02-06,58071.0,221272.0,355539.0,50572.0,88845.0,45525.0,454715.0,300328.0
2015-02-07,46007.0,186622.0,290439.0,38188.0,71574.0,38270.0,372710.0,258505.0
2015-02-08,41487.0,170193.0,244121.0,32853.0,64730.0,34815.0,334404.0,243863.0
2015-02-09,53623.0,209778.0,257820.0,36418.0,78309.0,40549.0,380678.0,287996.0
2015-02-10,56661.0,215748.0,323364.0,45525.0,84085.0,42828.0,423832.0,286975.0
2015-02-11,54971.0,212870.0,314186.0,44064.0,81999.0,42995.0,419054.0,288628.0
2015-02-12,56868.0,219898.0,319133.0,47865.0,86011.0,44083.0,434857.0,304916.0
2015-02-13,57056.0,226281.0,371799.0,49652.0,86032.0,46312.0,465149.0,309726.0
2015-02-14,52889.0,206742.0,338269.0,48239.0,82253.0,42516.0,429141.0,285663.0
2015-02-15,55973.0,215776.0,403537.0,57275.0,88773.0,44619.0,472703.0,286129.0
2015-02-16,63604.0,237907.0,432563.0,58129.0,98134.0,49128.0,507115.0,303974.0
2015-02-17,62826.0,229543.0,376175.0,56576.0,96063.0,47011.0,479616.0,308510.0
2015-02-18,61470.0,226220.0,364542.0,59605.0,93773.0,47433.0,489595.0,323774.0
2015-02-19,66790.0,237747.0,419040.0,70363.0,104043.0,50238.0,533988.0,333517.0
2015-02-20,64354.0,237101.0,450952.0,69030.0,101594.0,49921.0,529129.0,329372.0
2015-02-21,53039.0,206338.0,405196.0,49918.0,83530.0,43854.0,449054.0,280150.0
2015-02-22,50037.0,192447.0,293467.0,45521.0,79472.0,38915.0,393732.0,267843.0
2015-02-23,59595.0,227403.0,332765.0,52202.0,90917.0,45302.0,454037.0,315666.0
2015-02-24,63393.0,237327.0,391279.0,55019.0,95709.0,47391.0,488023.0,318695.0
2015-02-25,56168.0,219381.0,346033.0,47526.0,83425.0,44586.0,438097.0,303114.0
2015-02-26,58996.0,228166.0,332647.0,46488.0,87150.0,45409.0,443297.0,307429.0
2015-02-27,59647.0,228166.0,332796.0,53236.0,90410.0,45881.0,457595.0,310432.0
2015-02-28,53844.0,209068.0,345121.0,49233.0,85433.0,42059.0,431685.0,288649.0
2015-03-01,48889.0,192762.0,345436.0,41742.0,78504.0,39542.0,397937.0,266376.0
2015-03-02,54143.0,211204.0,302300.0,42126.0,82130.0,42400.0,407566.0,288911.0
2015-03-03,54639.0,216265.0,325991.0,38962.0,81762.0,43519.0,417325.0,291477.0
2015-03-04,53279.0,205820.0,272696.0,36665.0,80770.0,42218.0,393857.0,292824.0
2015-03-05,57802.0,218132.0,311756.0,51322.0,87044.0,45373.0,435910.0,304425.0
2015-03-06,58100.0,219694.0,368707.0,55790.0,89866.0,46062.0,457469.0,301431.0
2015-03-07,48930.0,192076.0,327088.0,45973.0,77179.0,40563.0,395919.0,254250.0
2015-03-08,40902.0,164485.0,241292.0,36092.0,64904.0,33776.0,329615.0,226708.0
2015-03-09,47813.0,188354.0,248322.0,35411.0,72292.0,36723.0,361881.0,260981.0
2015-03-10,48500.0,193744.0,251377.0,33031.0,72307.0,37995.0,366642.0,258599.0
2015-03-11,46290.0,186828.0,232372.0,29063.0,69399.0,37762.0,348013.0,256986.0
2015-03-12,47216.0,190410.0,237411.0,30346.0,69671.0,38676.0,355734.0,258270.0
2015-03-13,46873.0,189042.0,258430.0,31135.0,69958.0,37489.0,356197.0,250109.0
2015-03-14,39730.0,168144.0,233711.0,30354.0,62747.0,34415.0,321502.0,224105.0
2015-03-15,38993.0,165443.0,218177.0,30048.0,61634.0,33475.0,308897.0,214450.0
2015-03-16,44557.0,183144.0,243302.0,30099.0,66785.0,36615.0,339970.0,242757.0
2015-03-17,44967.0,185709.0,224415.0,28737.0,65932.0,36765.0,337218.0,251520.0
2015-03-18,48703.0,192219.0,252984.0,34429.0,71665.0,39061.0,367190.0,257050.0
2015-03-19,47953.0,191946.0,261519.0,35943.0,70970.0,38539.0,371978.0,255972.0
2015-03-20,47217.0,187488.0,275116.0,34601.0,70686.0,37937.0,364247.0,250523.0
2015-03-21,40674.0,168388.0,244287.0,30663.0,62352.0,33529.0,316102.0,227408.0
2015-03-22,40336.0,170012.0,222975.0,29756.0,62149.0,32499.0,312299.0,229226.0
2015-03-23,50999.0,201164.0,253484.0,32900.0,73579.0,37875.0,363679.0,271642.0
2015-03-24,51032.0,197687.0,263148.0,33666.0,74788.0,37342.0,363152.0,272036.0
2015-03-25,46180.0,191041.0,258548.0,30210.0,68482.0,37470.0,344710.0,269318.0
2015-03-26,47268.0,188461.0,227210.0,30251.0,69998.0,37052.0,343119.0,265146.0
2015-03-27,50397.0,197864.0,237832.0,37812.0,75331.0,38398.0,366885.0,269324.0
2015-03-28,47482.0,187071.0,271041.0,40290.0,72826.0,37897.0,374735.0,249088.0
2015-03-29,44569.0,175594.0,279927.0,39074.0,70187.0,34540.0,361492.0,239327.0
2015-03-30,45915.0,184574.0,254354.0,30639.0,68798.0,35056.0,349120.0,251356.0
2015-03-31,44838.0,187622.0,234375.0,30694.0,66650.0,35518.0,344073.0,247663.0
2015-04-01,45561.0,183187.0,227639.0,27687.0,66313.0,35569.0,340400.0,247863.0
2015-04-02,43909.0,177354.0,231367.0,28407.0,65912.0,34480.0,336754.0,241968.0
2015-04-03,38785.0,159795.0,212501.0,26900.0,62097.0,31363.0,304448.0,228643.0
2015-04-04,38430.0,155733.0,197863.0,28994.0,60274.0,30431.0,297257.0,219944.0
2015-04-05,35774.0,144963.0,208069.0,29967.0,57921.0,28645.0,294628.0,195570.0
2015-04-06,43579.0,172917.0,216000.0,28574.0,65151.0,33233.0,328378.0,237298.0
2015-04-07,43594.0,179795.0,214587.0,26018.0,66343.0,33542.0,331060.0,254818.0
2015-04-08,43772.0,179218.0,218408.0,24995.0,66287.0,34676.0,326540.0,251970.0
2015-04-09,43672.0,178246.0,232011.0,25543.0,67197.0,35128.0,329416.0,256526.0
2015-04-10,41684.0,169985.0,229360.0,26483.0,63775.0,34479.0,314783.0,244004.0
2015-04-11,37174.0,154386.0,200247.0,26947.0,59060.0,29637.0,289265.0,220902.0
2015-04-12,35843.0,147755.0,201722.0,27677.0,58142.0,28856.0,286093.0,208697.0
2015-04-13,43007.0,172653.0,220112.0,25257.0,66289.0,34134.0,319264.0,239590.0
2015-04-14,42608.0,173766.0,221785.0,24730.0,64029.0,34147.0,314329.0,240743.0
2015-04-15,43594.0,175979.0,215087.0,25000.0,65026.0,34361.0,318405.0,241981.0
2015-04-16,43377.0,176158.0,216579.0,24876.0,65267.0,34477.0,321746.0,240220.0
2015-04-17,42176.0,170155.0,221228.0,26247.0,65561.0,34392.0,315893.0,241871.0
2015-04-18,37205.0,147739.0,213352.0,26423.0,60016.0,30543.0,287165.0,214198.0
2015-04-19,35058.0,142953.0,200806.0,25876.0,58349.0,28516.0,278049.0,203705.0
2015-04-20,42198.0,168847.0,228918.0,27060.0,63535.0,33549.0,314804.0,242361.0
2015-04-21,43565.0,175016.0,218040.0,28715.0,64253.0,33748.0,318268.0,248704.0
2015-04-22,44830.0,181172.0,215066.0,28773.0,64830.0,35420.0,330042.0,255162.0
2015-04-23,45828.0,187507.0,214428.0,30573.0,67085.0,36628.0,335437.0,249008.0
2015-04-24,44089.0,178873.0,218737.0,30242.0,66287.0,35273.0,329169.0,246622.0
2015-04-25,39088.0,157235.0,219844.0,27682.0,61307.0,31221.0,305487.0,229176.0
2015-04-26,36558.0,150759.0,215091.0,27138.0,58944.0,28706.0,291596.0,210239.0
2015-04-27,43383.0,178663.0,223210.0,29336.0,65686.0,32283.0,329267.0,239747.0
2015-04-28,43835.0,174874.0,221744.0,28982.0,65640.0,34116.0,327872.0,242139.0
2015-04-29,43021.0,171681.0,219975.0,28474.0,64980.0,34614.0,320565.0,240123.0
2015-04-30,42173.0,172875.0,216371.0,28329.0,64457.0,34181.0,318756.0,240226.0
2015-05-01,41905.0,167728.0,216980.0,28794.0,63345.0,33897.0,317671.0,240469.0
2015-05-02,36212.0,147393.0,203386.0,26596.0,58635.0,30942.0,288194.0,217790.0
2015-05-03,34745.0,142563.0,205877.0,26173.0,58462.0,29990.0,279180.0,210259.0
2015-05-04,43075.0,171932.0,232337.0,28680.0,68769.0,35883.0,322894.0,247177.0
2015-05-05,46002.0,173863.0,244135.0,29855.0,73509.0,37684.0,337231.0,242157.0
2015-05-06,47616.0,177195.0,244966.0,29710.0,76356.0,39705.0,342901.0,251397.0
2015-05-07,50035.0,184575.0,241643.0,31861.0,79434.0,41648.0,352745.0,267192.0
2015-05-08,50268.0,193829.0,244987.0,32481.0,81179.0,43015.0,360446.0,279079.0
2015-05-09,44372.0,179909.0,234314.0,32055.0,75623.0,42058.0,331791.0,227301.0
2015-05-10,42548.0,170993.0,243802.0,32058.0,72990.0,42307.0,323011.0,205185.0
2015-05-11,51059.0,202036.0,263869.0,32555.0,81548.0,47792.0,368944.0,245281.0
2015-05-12,44186.0,177863.0,284794.0,29027.0,68806.0,40459.0,339759.0,242403.0
2015-05-13,42348.0,169027.0,238893.0,27211.0,64806.0,34242.0,318912.0,241756.0
2015-05-14,42650.0,173561.0,217412.0,27744.0,64925.0,35207.0,318752.0,243970.0
2015-05-15,45116.0,172608.0,223121.0,30827.0,71226.0,36777.0,325801.0,251777.0
2015-05-16,41622.0,160439.0,243203.0,29108.0,67837.0,36213.0,312375.0,245223.0
2015-05-17,42339.0,164569.0,256875.0,30985.0,72490.0,37511.0,320489.0,252335.0
2015-05-18,50245.0,202846.0,296067.0,31422.0,78333.0,44780.0,369767.0,280177.0
2015-05-19,44219.0,180620.0,300124.0,29250.0,70639.0,42555.0,342909.0,238898.0
2015-05-20,42249.0,171694.0,252914.0,28060.0,64157.0,35991.0,319436.0,243196.0
2015-05-21,42481.0,170985.0,218061.0,27165.0,63655.0,35971.0,316755.0,244553.0
2015-05-22,42015.0,163066.0,217189.0,27746.0,64204.0,35390.0,313729.0,237452.0
2015-05-23,36525.0,143232.0,202773.0,27115.0,60457.0,31861.0,281377.0,218697.0
2015-05-24,37224.0,142510.0,215933.0,27220.0,63566.0,31953.0,286878.0,210757.0
2015-05-25,38539.0,156602.0,246239.0,29526.0,66485.0,37747.0,308285.0,231565.0
2015-05-26,50019.0,200773.0,279170.0,30008.0,77775.0,44076.0,364167.0,273656.0
2015-05-27,51604.0,205740.0,300882.0,28774.0,80881.0,44317.0,366406.0,274002.0
2015-05-28,52069.0,197794.0,295092.0,28449.0,80236.0,44252.0,366636.0,283996.0
2015-05-29,53003.0,202808.0,286726.0,32205.0,83233.0,44048.0,371375.0,298128.0
2015-05-30,48144.0,189487.0,278179.0,33360.0,79034.0,41993.0,346115.0,242709.0
2015-05-31,38513.0,154368.0,285808.0,30906.0,65806.0,41100.0,315678.0,203438.0
2015-06-01,41932.0,165152.0,306812.0,27791.0,63204.0,36136.0,324160.0,234024.0
2015-06-02,42867.0,167780.0,255912.0,27314.0,62766.0,35804.0,320685.0,243206.0
2015-06-03,44065.0,172274.0,223475.0,25609.0,66366.0,36799.0,322840.0,256334.0
2015-06-04,48865.0,183516.0,222627.0,30575.0,74729.0,39333.0,348383.0,278839.0
2015-06-05,50440.0,196280.0,223727.0,32713.0,78631.0,41449.0,363065.0,259996.0
2015-06-06,41714.0,159944.0,235980.0,31826.0,70229.0,36163.0,318079.0,223535.0
2015-06-07,42559.0,160682.0,234185.0,33340.0,73023.0,36784.0,319850.0,227371.0
2015-06-08,50201.0,195485.0,271649.0,32853.0,80886.0,45029.0,368243.0,291465.0
2015-06-09,47149.0,186069.0,290952.0,31524.0,76560.0,40985.0,353065.0,295266.0
